params,a_scores
"OrderedDict([('learning_rate', 9.553537893495458), ('max_depth', 15), ('min_child_weight', 5.826405984083168), ('n_estimators', 377)])",0.6547092219846171
"OrderedDict([('learning_rate', 9.782762251444263), ('max_depth', 14), ('min_child_weight', 6.826876074687958), ('n_estimators', 569)])",0.7215273467106809
"OrderedDict([('learning_rate', 1.4333651024515637), ('max_depth', 9), ('min_child_weight', 6.553913752912948), ('n_estimators', 4877)])",0.8777121192218935
"OrderedDict([('learning_rate', 8.14611391781509), ('max_depth', 11), ('min_child_weight', 4.7400433550937455), ('n_estimators', 5000)])",0.7639234311170242
"OrderedDict([('learning_rate', 6.560795882143294), ('max_depth', 15), ('min_child_weight', 6.546632589019826), ('n_estimators', 3666)])",0.6704711074258367
"OrderedDict([('learning_rate', 3.9379409363300018), ('max_depth', 10), ('min_child_weight', 1.5378163822759894), ('n_estimators', 4344)])",0.5374537915177421
"OrderedDict([('learning_rate', 8.185418661432362), ('max_depth', 8), ('min_child_weight', 7.0), ('n_estimators', 3462)])",0.6859281687045082
"OrderedDict([('learning_rate', 0.18672762290458336), ('max_depth', 3), ('min_child_weight', 6.1157490340866145), ('n_estimators', 1823)])",0.9260743309074895
"OrderedDict([('learning_rate', 1.8013676792803675), ('max_depth', 6), ('min_child_weight', 1.3341644257848406), ('n_estimators', 4443)])",0.61560818840637
"OrderedDict([('learning_rate', 1.3347126186034528), ('max_depth', 14), ('min_child_weight', 3.132900629511162), ('n_estimators', 896)])",0.8880572489837337
"OrderedDict([('learning_rate', 0.23644604283083653), ('max_depth', 15), ('min_child_weight', 0.0), ('n_estimators', 5000)])",0.9049741745184539
"OrderedDict([('learning_rate', 1.2284674542237124), ('max_depth', 1), ('min_child_weight', 3.932586635608302), ('n_estimators', 2491)])",0.9284057014922492
"OrderedDict([('learning_rate', 1.0639597926400284), ('max_depth', 15), ('min_child_weight', 2.491627104254108), ('n_estimators', 338)])",0.8953146181320069
"OrderedDict([('learning_rate', 1.178462918029465), ('max_depth', 2), ('min_child_weight', 3.234229695128621), ('n_estimators', 336)])",0.9233475102858648
"OrderedDict([('learning_rate', 0.936853823040456), ('max_depth', 4), ('min_child_weight', 1.3964363174972547), ('n_estimators', 3520)])",0.8948420741416487
"OrderedDict([('learning_rate', 0.7331301353545056), ('max_depth', 11), ('min_child_weight', 6.515407765526025), ('n_estimators', 2215)])",0.8918364104443057
"OrderedDict([('learning_rate', 0.8266566903159835), ('max_depth', 15), ('min_child_weight', 2.308596432107809), ('n_estimators', 3640)])",0.8915621803041557
"OrderedDict([('learning_rate', 0.5810993322286837), ('max_depth', 8), ('min_child_weight', 4.403414352010078), ('n_estimators', 298)])",0.9090972636746301
"OrderedDict([('learning_rate', 6.280019359173287), ('max_depth', 13), ('min_child_weight', 6.6473165263195355), ('n_estimators', 2472)])",0.6122523167089355
"OrderedDict([('learning_rate', 0.4837068570730325), ('max_depth', 1), ('min_child_weight', 5.164400997684786), ('n_estimators', 4995)])",0.928335248960229
"OrderedDict([('learning_rate', 0.21478301658539592), ('max_depth', 5), ('min_child_weight', 4.65051958639865), ('n_estimators', 1751)])",0.9164015701350573
"OrderedDict([('learning_rate', 2.2402634161660657), ('max_depth', 12), ('min_child_weight', 1.207532472128138), ('n_estimators', 4039)])",0.5495708851613486
"OrderedDict([('learning_rate', 0.4291792611599886), ('max_depth', 12), ('min_child_weight', 1.491490610638427), ('n_estimators', 3319)])",0.8976221132041559
"OrderedDict([('learning_rate', 0.5176556346261441), ('max_depth', 15), ('min_child_weight', 3.548423270772787), ('n_estimators', 5000)])",0.8927775954302932
"OrderedDict([('learning_rate', 10.0), ('max_depth', 15), ('min_child_weight', 7.0), ('n_estimators', 2776)])",0.7218100193732978
"OrderedDict([('learning_rate', 1.213839914013244), ('max_depth', 15), ('min_child_weight', 6.360540663730266), ('n_estimators', 4981)])",0.885383860558029
"OrderedDict([('learning_rate', 1.1105545360337807), ('max_depth', 1), ('min_child_weight', 0.39573932148266766), ('n_estimators', 4851)])",0.9286469825233536
"OrderedDict([('learning_rate', 0.6420306341229155), ('max_depth', 1), ('min_child_weight', 2.4798629281011797), ('n_estimators', 4507)])",0.9286667324313853
"OrderedDict([('learning_rate', 3.114122371402972), ('max_depth', 2), ('min_child_weight', 1.664541348425927), ('n_estimators', 3114)])",0.5891516117573274
"OrderedDict([('learning_rate', 5.7430222509841276), ('max_depth', 3), ('min_child_weight', 5.815960881393618), ('n_estimators', 261)])",0.5538409142543208
"OrderedDict([('learning_rate', 0.18656831997176387), ('max_depth', 15), ('min_child_weight', 2.494262285908397), ('n_estimators', 4501)])",0.9003001671411989
"OrderedDict([('learning_rate', 0.32196364870997396), ('max_depth', 1), ('min_child_weight', 0.0), ('n_estimators', 5000)])",0.9284772597259691
"OrderedDict([('learning_rate', 0.5361186030380498), ('max_depth', 1), ('min_child_weight', 5.61312413947565), ('n_estimators', 5000)])",0.9283391079367298
"OrderedDict([('learning_rate', 8.811786591273608), ('max_depth', 15), ('min_child_weight', 5.7478203889827295), ('n_estimators', 4883)])",0.7106563997381236
"OrderedDict([('learning_rate', 1.0500753275766468), ('max_depth', 1), ('min_child_weight', 2.5556124717377284), ('n_estimators', 3874)])",0.9285143927958517
"OrderedDict([('learning_rate', 0.3698800640053432), ('max_depth', 1), ('min_child_weight', 7.0), ('n_estimators', 5000)])",0.9280513315252087
"OrderedDict([('learning_rate', 0.8055763260392751), ('max_depth', 1), ('min_child_weight', 0.1861959080021024), ('n_estimators', 3623)])",0.9289496503238641
