,hyperparameters,mean_brier,mean_roc_auc,mean_accuracy,dataset
41,"{'random_state': 42, 'ccp_alpha': 0.6094569157705886, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
42,"{'random_state': 42, 'ccp_alpha': 0.8739581200071772, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
43,"{'random_state': 42, 'ccp_alpha': 0.6685698867814112, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
44,"{'random_state': 42, 'ccp_alpha': 0.9261866281330842, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
45,"{'random_state': 42, 'ccp_alpha': 0.6482201014175257, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
46,"{'random_state': 42, 'ccp_alpha': 0.9454579585565014, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
47,"{'random_state': 42, 'ccp_alpha': 0.5456191572192403, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
48,"{'random_state': 42, 'ccp_alpha': 0.9923067688495997, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
49,"{'random_state': 42, 'ccp_alpha': 0.18860327983485192, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
50,"{'random_state': 42, 'ccp_alpha': 0.7813001020497992, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
51,"{'random_state': 42, 'ccp_alpha': 0.963356250647017, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
52,"{'random_state': 42, 'ccp_alpha': 0.2487754937600899, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
53,"{'random_state': 42, 'ccp_alpha': 0.0012999057653546586, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.09279209821441334,0.9264333686606046,0.8798137657555587,spam
54,"{'random_state': 42, 'ccp_alpha': 0.7590310368410005, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
55,"{'random_state': 42, 'ccp_alpha': 0.41795058027148657, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
56,"{'random_state': 42, 'ccp_alpha': 0.37122058096172494, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
57,"{'random_state': 42, 'ccp_alpha': 0.9381480996152252, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
58,"{'random_state': 42, 'ccp_alpha': 0.18209340224410253, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
59,"{'random_state': 42, 'ccp_alpha': 0.4854037400881882, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
60,"{'random_state': 42, 'ccp_alpha': 0.5945825837029969, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
61,"{'random_state': 42, 'ccp_alpha': 0.4802754147437476, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
62,"{'random_state': 42, 'ccp_alpha': 0.5545026248130481, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
63,"{'random_state': 42, 'ccp_alpha': 0.7595409229545176, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
64,"{'random_state': 42, 'ccp_alpha': 0.8631275040276473, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
65,"{'random_state': 42, 'ccp_alpha': 0.6018936993584728, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
66,"{'random_state': 42, 'ccp_alpha': 0.851863061659971, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
67,"{'random_state': 42, 'ccp_alpha': 0.6834125876355978, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
68,"{'random_state': 42, 'ccp_alpha': 0.46446394411411773, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
69,"{'random_state': 42, 'ccp_alpha': 0.34561131562269587, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
70,"{'random_state': 42, 'ccp_alpha': 0.11613628938160414, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.16455718526072,0.7658877292288583,0.7865703630269556,spam
71,"{'random_state': 42, 'ccp_alpha': 0.49933849788474705, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
72,"{'random_state': 42, 'ccp_alpha': 0.7953157542111094, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
73,"{'random_state': 42, 'ccp_alpha': 0.5608963094377452, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
74,"{'random_state': 42, 'ccp_alpha': 0.13166728025010244, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.16455718526072,0.7658877292288583,0.7865703630269556,spam
75,"{'random_state': 42, 'ccp_alpha': 0.06821090837096344, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.16455718526072,0.7658877292288583,0.7865703630269556,spam
76,"{'random_state': 42, 'ccp_alpha': 0.2249179062561102, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
77,"{'random_state': 42, 'ccp_alpha': 0.6095440883123012, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
78,"{'random_state': 42, 'ccp_alpha': 0.9626701762896622, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
79,"{'random_state': 42, 'ccp_alpha': 0.6565306657445887, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
80,"{'random_state': 42, 'ccp_alpha': 0.20493420127242157, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
81,"{'random_state': 42, 'ccp_alpha': 0.1208096194802053, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.16455718526072,0.7658877292288583,0.7865703630269556,spam
82,"{'random_state': 42, 'ccp_alpha': 0.08883284422046411, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.16455718526072,0.7658877292288583,0.7865703630269556,spam
83,"{'random_state': 42, 'ccp_alpha': 0.01585100493198377, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.12049130450933698,0.8688837294464038,0.8524288344427136,spam
84,"{'random_state': 42, 'ccp_alpha': 0.05935898610355095, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.16061177813527833,0.783109803342428,0.7904791578152291,spam
85,"{'random_state': 42, 'ccp_alpha': 0.06543952133417985, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.16455718526072,0.7658877292288583,0.7865703630269556,spam
86,"{'random_state': 42, 'ccp_alpha': 0.27149264594126843, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
87,"{'random_state': 42, 'ccp_alpha': 0.680466889130055, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
88,"{'random_state': 42, 'ccp_alpha': 0.35788305649618524, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
89,"{'random_state': 42, 'ccp_alpha': 0.42790370379826503, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
90,"{'random_state': 42, 'ccp_alpha': 0.022678327834486534, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.12525013842905985,0.8648360128047992,0.8367835056413162,spam
91,"{'random_state': 42, 'ccp_alpha': 0.3377675475863552, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
92,"{'random_state': 42, 'ccp_alpha': 0.5553036455899265, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
93,"{'random_state': 42, 'ccp_alpha': 0.7454426614005637, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
94,"{'random_state': 42, 'ccp_alpha': 0.20430766393291577, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
95,"{'random_state': 42, 'ccp_alpha': 0.5427657167393998, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
96,"{'random_state': 42, 'ccp_alpha': 0.8782875642722243, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
97,"{'random_state': 42, 'ccp_alpha': 0.9814024051189908, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
98,"{'random_state': 42, 'ccp_alpha': 0.9095843435450418, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
99,"{'random_state': 42, 'ccp_alpha': 0.8059461765796597, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
100,"{'random_state': 42, 'ccp_alpha': 0.49582613177492374, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
101,"{'random_state': 42, 'ccp_alpha': 0.16922263743120436, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
102,"{'random_state': 42, 'ccp_alpha': 0.10324939578663317, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.16455718526072,0.7658877292288583,0.7865703630269556,spam
103,"{'random_state': 42, 'ccp_alpha': 0.7045720830204405, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
104,"{'random_state': 42, 'ccp_alpha': 0.3716843342584585, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
105,"{'random_state': 42, 'ccp_alpha': 0.10405530858847734, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.16455718526072,0.7658877292288583,0.7865703630269556,spam
106,"{'random_state': 42, 'ccp_alpha': 0.5153557976862702, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
107,"{'random_state': 42, 'ccp_alpha': 0.6011874498967521, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
108,"{'random_state': 42, 'ccp_alpha': 0.35053166185459994, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
109,"{'random_state': 42, 'ccp_alpha': 0.3145293876541633, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
110,"{'random_state': 42, 'ccp_alpha': 0.7901662074239554, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
111,"{'random_state': 42, 'ccp_alpha': 0.14337915842163584, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.16455718526072,0.7658877292288583,0.7865703630269556,spam
112,"{'random_state': 42, 'ccp_alpha': 0.6976184332440336, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
113,"{'random_state': 42, 'ccp_alpha': 0.6839819132274383, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
114,"{'random_state': 42, 'ccp_alpha': 0.993597296350515, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
115,"{'random_state': 42, 'ccp_alpha': 0.4860284557500413, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
116,"{'random_state': 42, 'ccp_alpha': 0.8169636602838398, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
117,"{'random_state': 42, 'ccp_alpha': 0.35667373561828797, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
118,"{'random_state': 42, 'ccp_alpha': 0.4810090073278518, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
119,"{'random_state': 42, 'ccp_alpha': 0.36838860138628626, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
120,"{'random_state': 42, 'ccp_alpha': 0.5120370188508009, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
121,"{'random_state': 42, 'ccp_alpha': 0.42977564626512443, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
122,"{'random_state': 42, 'ccp_alpha': 0.1991915804344988, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
123,"{'random_state': 42, 'ccp_alpha': 0.061570379548592236, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.16061177813527833,0.783109803342428,0.7904791578152291,spam
124,"{'random_state': 42, 'ccp_alpha': 0.5128379585943247, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
125,"{'random_state': 42, 'ccp_alpha': 0.9524162687591666, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
126,"{'random_state': 42, 'ccp_alpha': 0.7265673435495331, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
127,"{'random_state': 42, 'ccp_alpha': 0.36989424930907966, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
128,"{'random_state': 42, 'ccp_alpha': 0.8939841666143473, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
129,"{'random_state': 42, 'ccp_alpha': 0.14440268789661226, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.16455718526072,0.7658877292288583,0.7865703630269556,spam
130,"{'random_state': 42, 'ccp_alpha': 0.6900830906886496, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
131,"{'random_state': 42, 'ccp_alpha': 0.9358198636573017, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
132,"{'random_state': 42, 'ccp_alpha': 0.7365961096821446, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
133,"{'random_state': 42, 'ccp_alpha': 0.06139169466223904, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.16061177813527833,0.783109803342428,0.7904791578152291,spam
134,"{'random_state': 42, 'ccp_alpha': 0.16044671086569184, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
135,"{'random_state': 42, 'ccp_alpha': 0.6683550050418612, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
136,"{'random_state': 42, 'ccp_alpha': 0.2206335862060541, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
137,"{'random_state': 42, 'ccp_alpha': 0.7807706220967504, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
138,"{'random_state': 42, 'ccp_alpha': 0.9008723917582919, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
139,"{'random_state': 42, 'ccp_alpha': 0.22163005737759012, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
140,"{'random_state': 42, 'ccp_alpha': 0.9301954960286629, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
141,"{'random_state': 42, 'ccp_alpha': 0.889258005330723, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
142,"{'random_state': 42, 'ccp_alpha': 0.3693121558761032, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
143,"{'random_state': 42, 'ccp_alpha': 0.16695307418401228, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
144,"{'random_state': 42, 'ccp_alpha': 0.2982426215437113, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
145,"{'random_state': 42, 'ccp_alpha': 0.6794540533490055, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
146,"{'random_state': 42, 'ccp_alpha': 0.8270350559333117, 'max_depth': 28, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.23877361967367955,0.5,0.6059552471321343,spam
